phase_clean,log_enrollment,is_industry,duration_missing,is_interventional,target,nct_id
1.0,3.9318256327243257,1,1,1,0,NCT03424122
3.0,4.143134726391533,0,0,1,0,NCT02384122
3.0,6.09807428216624,1,0,1,0,NCT01752322
0.0,4.624972813284271,0,0,0,0,NCT01927822
0.0,4.174387269895637,0,0,1,0,NCT00660751
0.0,3.4965075614664802,0,1,1,0,NCT02622451
0.0,3.9318256327243257,0,1,1,0,NCT02878551
1.0,2.0794415416798357,0,0,1,0,NCT00301951
4.0,4.859812404361672,1,1,1,0,NCT03666351
0.0,3.295836866004329,0,1,1,0,NCT02394951
4.0,5.8916442118257715,0,0,1,0,NCT00438451
0.0,4.110873864173311,0,1,1,0,NCT05375851
4.0,6.340359303727752,1,1,1,0,NCT03151551
0.0,2.772588722239781,1,1,1,0,NCT05483829
0.0,3.044522437723423,0,0,1,0,NCT00476229
3.0,8.561060783392659,1,1,1,0,NCT01959529
3.0,6.914730892718563,1,1,1,0,NCT02783729
0.0,4.882801922586371,0,1,1,0,NCT02299531
0.0,1.3862943611198906,0,1,0,0,NCT03434431
0.0,4.795790545596741,0,1,1,0,NCT05918731
0.0,2.3978952727983707,1,0,1,0,NCT00805831
4.0,4.2626798770413155,0,1,1,0,NCT03080831
2.0,4.394449154672439,0,0,1,0,NCT01566331
0.0,4.709530201312334,0,0,1,0,NCT02339831
0.0,5.117993812416755,0,0,1,0,NCT02325531
0.0,4.61512051684126,0,1,0,0,NCT05501431
4.0,5.017279836814924,0,0,1,0,NCT01818531
0.0,4.948759890378168,0,1,0,0,NCT02022202
1.0,3.784189633918261,0,0,1,0,NCT01326702
0.0,7.940583827104244,1,0,0,0,NCT01032902
3.0,6.395261598115449,1,0,1,0,NCT00661102
2.0,3.7376696182833684,0,0,1,0,NCT00928902
0.0,8.561060783392659,0,1,0,0,NCT03596502
1.0,3.6375861597263857,1,0,1,0,NCT01159353
0.0,5.308267697401205,0,1,1,0,NCT06168253
3.0,4.127134385045092,0,0,1,0,NCT01853553
0.0,4.948759890378168,0,0,0,0,NCT00921453
2.0,3.4965075614664802,0,1,1,0,NCT05216653
1.0,3.6109179126442243,1,1,1,0,NCT04671953
4.0,4.356708826689592,1,1,1,0,NCT00327353
0.0,4.74493212836325,0,1,0,0,NCT05048953
2.0,3.044522437723423,1,1,1,0,NCT03370653
0.0,3.4339872044851463,0,1,1,0,NCT04220853
0.0,3.044522437723423,0,0,0,0,NCT03037853
3.0,5.484796933490655,1,0,1,0,NCT00444353
0.0,3.5263605246161616,0,0,1,0,NCT02515253
3.0,7.020190708311925,1,1,1,0,NCT02177253
0.0,4.2626798770413155,0,1,1,0,NCT04685837
0.0,3.4339872044851463,0,1,0,0,NCT05803837
0.0,4.955827057601261,0,1,0,0,NCT06661837
0.0,3.2188758248682006,0,0,1,0,NCT00644137
0.0,3.713572066704308,0,1,1,0,NCT05025137
0.0,4.143134726391533,1,1,0,0,NCT03406637
4.0,3.8918202981106265,0,1,1,0,NCT03101137
0.0,5.662960480135946,0,1,1,0,NCT00503737
1.0,3.4965075614664802,1,1,1,0,NCT05351437
0.0,3.091042453358316,0,1,1,0,NCT04896645
0.0,3.970291913552122,1,1,0,0,NCT05906745
1.0,3.1354942159291497,1,1,1,0,NCT02182245
0.0,3.1354942159291497,0,1,1,0,NCT04461145
0.0,5.429345628954441,0,0,0,0,NCT01530945
2.0,5.017279836814924,0,1,1,0,NCT04693845
0.0,4.61512051684126,0,0,0,0,NCT02447445
0.0,6.089044875446846,0,1,1,0,NCT03479645
1.0,4.110873864173311,1,1,1,0,NCT01303445
0.0,2.833213344056216,0,1,1,0,NCT04978545
0.0,6.3473892096560105,0,1,0,0,NCT04832672
0.0,4.394449154672439,0,0,1,0,NCT00452972
0.0,4.51085950651685,0,0,0,0,NCT01708772
0.0,4.553876891600541,0,1,0,0,NCT07500272
1.0,3.5553480614894135,1,1,1,0,NCT02348372
0.0,3.7376696182833684,1,1,0,0,NCT06083272
3.0,6.156978985585555,1,0,1,0,NCT01086553
1.0,2.1972245773362196,1,1,1,0,NCT06520553
2.0,3.4339872044851463,1,0,1,0,NCT01494753
4.0,4.584967478670572,0,1,1,0,NCT03561753
0.0,1.6094379124341003,0,0,1,0,NCT02408653
0.0,2.4849066497880004,0,1,1,0,NCT04856553
0.0,4.110873864173311,0,0,1,0,NCT01381653
3.0,5.529429087511423,1,0,1,0,NCT01047553
3.0,5.703782474656201,0,1,1,0,NCT05545137
0.0,3.8501476017100584,0,1,0,0,NCT06049537
2.0,3.5553480614894135,0,0,1,0,NCT01662037
0.0,3.7612001156935624,0,1,0,0,NCT04096937
1.0,5.267858159063328,1,1,1,0,NCT04203537
0.0,2.8903717578961645,0,1,1,0,NCT03197337
0.0,5.099866427824199,0,1,1,0,NCT04260737
0.0,4.127134385045092,0,0,1,0,NCT00529737
0.0,2.3978952727983707,0,1,1,0,NCT04066972
1.0,3.2188758248682006,1,0,1,0,NCT01703572
0.0,6.419994928147142,0,1,0,0,NCT02913872
0.0,3.58351893845611,0,1,1,0,NCT06193772
0.0,6.061456918928017,0,0,1,0,NCT04008472
4.0,3.713572066704308,1,1,1,0,NCT00483795
0.0,2.8903717578961645,0,0,0,0,NCT00819195
0.0,5.0106352940962555,0,1,1,0,NCT04437095
3.0,6.504288173536645,1,1,1,0,NCT05035095
3.0,7.264730177929867,1,0,1,0,NCT00265395
0.0,5.303304908059076,0,1,1,0,NCT04595695
0.0,3.1354942159291497,0,1,0,0,NCT05032495
0.0,6.715383386334681,0,1,0,0,NCT03299595
0.0,0.6931471805599453,0,1,0,0,NCT03662295
1.0,3.4965075614664802,1,1,1,0,NCT03260595
4.0,4.248495242049359,0,0,1,0,NCT00914095
0.0,4.204692619390966,1,0,0,0,NCT00195195
2.0,4.394449154672439,1,1,1,0,NCT03445195
0.0,2.70805020110221,0,1,1,0,NCT06596395
4.0,5.214935757608986,0,0,1,0,NCT00461695
0.0,2.9444389791664403,1,1,1,0,NCT03803995
0.0,4.990432586778736,0,1,1,0,NCT03313895
3.0,4.820281565605037,1,1,1,0,NCT02967939
2.0,4.356708826689592,1,0,1,0,NCT00400439
1.0,3.258096538021482,1,1,1,0,NCT02052739
0.0,3.4339872044851463,0,1,1,0,NCT03789877
0.0,5.303304908059076,0,1,1,0,NCT05637177
0.0,4.290459441148391,0,0,0,0,NCT00454077
0.0,4.2626798770413155,0,1,1,0,NCT03401177
2.0,3.713572066704308,0,0,1,0,NCT00001677
0.0,4.110873864173311,0,1,1,0,NCT04835077
3.0,4.948759890378168,1,0,1,0,NCT00880477
1.0,3.295836866004329,1,1,1,0,NCT04837677
1.0,3.332204510175204,0,0,1,0,NCT00547677
2.0,3.8066624897703196,0,0,1,0,NCT00188877
3.0,7.4977617006225685,1,1,1,0,NCT02251275
2.0,3.1780538303479458,0,1,1,0,NCT03509675
0.0,4.23410650459726,0,1,1,0,NCT03288675
0.0,6.293419278846481,0,1,0,0,NCT02109575
0.0,5.645446897643238,1,1,1,0,NCT01004575
2.0,4.736198448394496,0,0,1,0,NCT02279875
0.0,5.60947179518496,0,0,1,0,NCT00922675
0.0,5.303304908059076,1,1,0,0,NCT04055675
0.0,3.1354942159291497,0,1,1,0,NCT02754375
3.0,3.784189633918261,1,1,1,0,NCT00250575
0.0,3.8501476017100584,0,1,1,0,NCT03906175
0.0,8.561060783392659,0,0,0,0,NCT00693875
0.0,2.772588722239781,0,1,1,0,NCT06965075
0.0,4.8283137373023015,0,0,1,0,NCT03156075
0.0,3.6109179126442243,0,1,1,0,NCT05236075
0.0,3.713572066704308,0,0,0,0,NCT00037375
2.0,4.174387269895637,1,0,1,0,NCT01009775
3.0,3.6888794541139363,0,1,1,0,NCT00003075
0.0,4.770684624465665,0,0,1,0,NCT04084275
0.0,4.624972813284271,0,0,0,0,NCT02827357
0.0,8.561060783392659,0,1,0,0,NCT05635357
1.0,4.07753744390572,1,1,1,0,NCT06827457
2.0,3.044522437723423,0,1,1,0,NCT04326257
2.0,5.303304908059076,0,0,1,0,NCT01567657
0.0,4.61512051684126,1,1,1,0,NCT04821401
4.0,3.713572066704308,0,1,1,0,NCT04144101
1.0,3.713572066704308,0,0,1,0,NCT02442401
2.0,3.58351893845611,0,0,1,0,NCT00146601
0.0,4.61512051684126,0,0,1,0,NCT01754701
0.0,4.574710978503383,0,0,1,0,NCT01190501
0.0,8.561060783392659,1,1,0,0,NCT03622801
0.0,3.828641396489095,0,1,1,0,NCT02675101
0.0,5.19295685089021,0,0,1,0,NCT01004601
1.0,2.0794415416798357,1,1,1,0,NCT04992312
0.0,6.16541785423142,1,0,0,0,NCT01752101
0.0,5.198497031265826,0,1,0,0,NCT06678412
0.0,3.9318256327243257,0,1,1,0,NCT02805712
0.0,7.313886831633462,0,0,1,0,NCT00142012
2.0,6.93828448401696,1,1,1,0,NCT00132912
2.0,3.58351893845611,0,1,1,0,NCT06029712
0.0,4.59511985013459,0,0,0,0,NCT00385112
1.0,2.6390573296152584,1,1,1,0,NCT04134312
1.0,3.2188758248682006,0,1,1,0,NCT00459212
1.0,4.7535901911063645,1,1,1,0,NCT04672512
1.0,2.5649493574615367,0,1,1,0,NCT00563212
0.0,7.323830566202317,0,1,1,0,NCT05531812
0.0,5.886104031450156,1,1,0,0,NCT02489981
4.0,4.110873864173311,0,1,1,0,NCT02531581
4.0,7.63433723562832,0,1,1,0,NCT03982381
2.0,3.4657359027997265,0,0,1,0,NCT01660581
0.0,3.044522437723423,0,1,1,0,NCT03994081
0.0,6.0844994130751715,0,1,1,0,NCT02327481
0.0,3.828641396489095,0,1,1,0,NCT02626819
0.0,6.90875477931522,0,1,0,0,NCT06730919
0.0,4.61512051684126,1,0,1,0,NCT02217319
0.0,2.3978952727983707,1,1,0,0,NCT04699019
0.0,5.961005339623274,1,1,0,0,NCT02100319
0.0,2.8903717578961645,0,1,1,0,NCT05155930
0.0,4.804021044733257,0,1,1,0,NCT03283930
0.0,4.882801922586371,1,0,1,0,NCT01825330
3.0,5.204006687076795,1,0,1,0,NCT01759030
0.0,4.553876891600541,0,0,1,0,NCT00743730
0.0,3.970291913552122,0,0,0,0,NCT00691730
0.0,6.169610732491456,0,0,1,0,NCT02071030
0.0,6.343880434126331,1,1,1,0,NCT04842123
1.0,3.713572066704308,0,1,1,0,NCT00017823
2.0,3.332204510175204,0,1,1,0,NCT04552223
1.0,2.5649493574615367,1,0,1,0,NCT02071823
0.0,3.713572066704308,0,0,0,0,NCT00491023
0.0,2.3978952727983707,0,0,0,0,NCT01361360
1.0,3.9512437185814275,0,0,1,0,NCT01294059
0.0,5.017279836814924,0,0,1,0,NCT00157859
2.0,6.803505257608338,0,0,1,0,NCT00261859
0.0,2.4849066497880004,0,0,1,0,NCT01126359
0.0,5.616771097666572,0,0,1,0,NCT01143259
3.0,6.210600077024653,0,1,1,0,NCT00004759
1.0,2.6390573296152584,0,0,1,0,NCT01035580
0.0,6.302618975744905,0,0,1,0,NCT02318680
4.0,4.574710978503383,0,1,1,0,NCT02100280
0.0,5.484796933490655,0,1,1,0,NCT03634280
0.0,3.2188758248682006,0,0,1,0,NCT00489580
1.0,3.713572066704308,1,0,1,0,NCT02534480
4.0,4.23410650459726,0,0,1,0,NCT02622880
3.0,2.8903717578961645,0,1,1,0,NCT00935480
2.0,6.045005314036012,1,1,1,0,NCT05121480
0.0,4.709530201312334,0,1,1,0,NCT04168879
1.0,4.356708826689592,1,0,1,0,NCT02840279
0.0,4.110873864173311,0,1,1,0,NCT02357979
1.0,3.58351893845611,1,1,1,0,NCT06108479
4.0,5.442417710521793,1,0,1,0,NCT02356679
0.0,2.8903717578961645,0,0,1,0,NCT01900379
2.0,1.9459101490553132,0,0,1,0,NCT00443079
2.0,5.733341276897746,0,1,1,0,NCT03850379
1.0,3.8066624897703196,1,1,1,0,NCT06727396
0.0,5.579729825986222,0,0,1,0,NCT03001596
0.0,4.61512051684126,0,1,0,0,NCT07049796
0.0,4.51085950651685,0,0,1,0,NCT02160496
3.0,4.8283137373023015,1,0,1,0,NCT02569996
2.0,4.330733340286331,1,1,1,0,NCT00151996
2.0,3.8501476017100584,1,1,1,0,NCT03915496
0.0,5.5254529391317835,0,1,1,0,NCT04652596
4.0,4.990432586778736,1,0,1,0,NCT00224796
0.0,3.258096538021482,0,1,1,0,NCT05289596
0.0,5.247024072160486,0,1,0,0,NCT03117296
1.0,4.23410650459726,1,0,1,0,NCT02941796
0.0,3.295836866004329,0,1,1,0,NCT07105462
0.0,3.713572066704308,0,1,1,0,NCT05645562
0.0,5.940171252720432,0,1,1,0,NCT06279962
0.0,5.993961427306569,0,0,1,0,NCT02308462
0.0,3.871201010907891,0,0,1,0,NCT02139462
0.0,6.2422232654551655,0,0,1,0,NCT01346462
0.0,7.526717561352706,0,1,0,0,NCT07321262
0.0,5.484796933490655,0,0,1,0,NCT02463162
1.0,4.343805421853684,1,1,1,0,NCT00875446
0.0,4.465908118654584,0,0,0,0,NCT01118546
0.0,3.044522437723423,0,1,1,0,NCT06076746
0.0,4.663439094112067,0,1,0,0,NCT02948946
0.0,2.772588722239781,1,1,1,0,NCT02941146
0.0,4.948759890378168,0,1,0,0,NCT06763588
0.0,4.418840607796598,0,1,1,0,NCT02824588
0.0,8.561060783392659,0,1,1,0,NCT02486588
0.0,4.30406509320417,0,1,1,0,NCT04657588
2.0,5.389071729816501,1,1,1,0,NCT01625988
2.0,4.189654742026425,0,1,1,0,NCT00032188
0.0,6.75110146893676,1,0,0,0,NCT01628588
0.0,4.343805421853684,0,1,1,0,NCT07241988
3.0,5.986452005284438,1,1,1,0,NCT04180488
0.0,3.6375861597263857,1,1,0,0,NCT03593603
0.0,3.8066624897703196,0,1,1,0,NCT07103603
3.0,3.713572066704308,1,1,1,0,NCT00110903
0.0,5.720311776607412,0,0,0,0,NCT00360503
0.0,3.828641396489095,0,1,1,0,NCT02881203
0.0,3.1354942159291497,0,0,0,0,NCT01378403
0.0,5.799092654460526,0,1,0,0,NCT02486003
0.0,3.258096538021482,0,1,1,0,NCT04771403
0.0,5.707110264748875,0,1,0,0,NCT01449903
0.0,3.4339872044851463,0,0,0,0,NCT01474603
1.0,3.828641396489095,0,1,1,0,NCT03325803
0.0,3.713572066704308,0,1,0,0,NCT06630403
1.0,3.044522437723423,1,1,1,0,NCT00094003
1.0,5.564520407322694,0,0,1,0,NCT00065403
0.0,7.292337176173877,0,1,0,0,NCT00580203
2.0,3.713572066704308,0,0,1,0,NCT00425503
0.0,5.707110264748875,0,1,0,0,NCT06837727
0.0,3.8501476017100584,0,1,1,0,NCT03423927
0.0,7.102499355774649,0,1,1,0,NCT04566627
2.0,3.8066624897703196,0,1,1,0,NCT05018962
0.0,4.969813299576001,0,0,0,0,NCT02327962
0.0,6.7226297948554485,0,0,0,0,NCT00001362
0.0,5.365976015021851,0,1,1,0,NCT02381262
0.0,4.948759890378168,0,0,1,0,NCT00431327
0.0,4.04305126783455,0,1,0,0,NCT04759027
0.0,1.6094379124341003,0,0,1,0,NCT01691027
0.0,4.8283137373023015,0,1,0,0,NCT04818827
2.0,6.902742737158593,1,1,1,0,NCT05925127
0.0,6.07993319509559,0,1,0,0,NCT03664427
0.0,3.4339872044851463,0,1,0,0,NCT02482961
0.0,6.054439346269371,0,1,1,0,NCT04830761
0.0,3.1354942159291497,0,1,1,0,NCT03364361
0.0,4.499809670330265,0,0,1,0,NCT00622661
3.0,6.839476438228843,1,0,1,0,NCT01955161
0.0,4.110873864173311,0,0,1,0,NCT02618642
1.0,2.833213344056216,0,0,1,0,NCT00630942
2.0,3.4339872044851463,0,1,1,0,NCT00064142
3.0,4.060443010546419,0,0,1,0,NCT00621842
2.0,3.4339872044851463,1,0,1,0,NCT03028142
0.0,5.713732805509369,0,0,1,0,NCT01565642
2.0,2.0794415416798357,1,1,1,0,NCT03709342
0.0,6.363028103540465,1,1,0,0,NCT02106442
0.0,4.7535901911063645,0,1,1,0,NCT04759742
0.0,3.828641396489095,0,0,1,0,NCT03189342
0.0,4.007333185232471,0,0,1,0,NCT02006186
0.0,4.219507705176107,0,1,1,0,NCT03923686
0.0,3.091042453358316,0,0,1,0,NCT02192086
0.0,3.4339872044851463,0,0,0,0,NCT00742586
2.0,4.6913478822291435,0,0,1,0,NCT01327586
0.0,3.4011973816621555,0,0,1,0,NCT01526486
0.0,4.110873864173311,0,1,1,0,NCT03362970
3.0,5.4510384535657,1,0,1,0,NCT00236470
2.0,2.833213344056216,0,1,1,0,NCT02428270
0.0,5.5254529391317835,0,1,0,0,NCT05367570
3.0,5.147494476813453,1,1,1,0,NCT05452070
1.0,2.0794415416798357,1,0,1,0,NCT02598570
0.0,5.707110264748875,0,0,1,0,NCT01258270
0.0,5.707110264748875,0,0,0,0,NCT00990470
0.0,4.418840607796598,0,1,1,0,NCT05379270
1.0,1.9459101490553132,1,1,1,0,NCT05062070
3.0,6.304448802421981,0,1,1,0,NCT03125070
0.0,6.90875477931522,0,0,0,0,NCT02238470
1.0,2.9444389791664403,1,1,1,0,NCT01475370
0.0,3.4339872044851463,0,1,1,0,NCT04475770
0.0,4.795790545596741,0,1,0,0,NCT05224570
0.0,6.803505257608338,0,1,0,0,NCT05015270
0.0,4.77912349311153,0,1,1,0,NCT04250870
2.0,5.075173815233827,1,1,1,0,NCT00689273
0.0,3.044522437723423,0,1,1,0,NCT06004973
0.0,3.9318256327243257,0,0,1,0,NCT03367273
0.0,6.349138991379798,0,1,1,0,NCT04255173
0.0,4.394449154672439,0,1,0,0,NCT03926273
2.0,4.382026634673881,0,1,1,0,NCT04775173
0.0,3.970291913552122,0,0,1,0,NCT00555373
0.0,3.713572066704308,0,0,1,0,NCT01722773
2.0,4.61512051684126,0,0,1,0,NCT00496873
0.0,4.406719247264253,0,1,1,0,NCT02991573
2.0,3.713572066704308,0,0,1,0,NCT00005069
0.0,2.8903717578961645,0,1,1,0,NCT05019469
0.0,4.0943445622221,0,1,0,0,NCT06507969
0.0,2.5649493574615367,0,0,0,0,NCT02942069
0.0,3.5263605246161616,0,1,1,0,NCT07334769
0.0,3.8918202981106265,0,1,1,0,NCT04992169
3.0,4.990432586778736,0,1,1,0,NCT03688269
0.0,4.51085950651685,0,1,1,0,NCT03950869
1.0,3.713572066704308,0,1,1,0,NCT00098969
2.0,5.081404364984463,1,1,1,0,NCT04268069
0.0,5.198497031265826,0,1,1,0,NCT04093869
0.0,3.6635616461296463,0,1,1,0,NCT06389383
0.0,4.110873864173311,0,1,0,0,NCT05202483
1.0,4.110873864173311,1,1,1,0,NCT00002183
0.0,6.398594934535208,0,1,1,0,NCT07495683
3.0,8.561060783392659,1,0,1,0,NCT00856583
4.0,4.532599493153256,0,1,1,0,NCT02690883
0.0,5.43372200355424,0,0,0,0,NCT00579683
0.0,4.0943445622221,0,1,0,0,NCT03555383
0.0,4.564348191467836,0,0,1,0,NCT01124383
0.0,1.791759469228055,1,1,1,0,NCT03331783
0.0,3.828641396489095,0,1,0,0,NCT04012983
1.0,3.713572066704308,0,1,1,0,NCT00005883
3.0,5.746203190540153,1,1,1,0,NCT01321541
3.0,6.408528791059498,1,1,1,0,NCT02042183
0.0,8.561060783392659,1,0,0,0,NCT01435941
0.0,3.1780538303479458,1,1,0,0,NCT04938141
0.0,4.110873864173311,0,1,1,0,NCT03491241
0.0,3.4339872044851463,1,1,0,0,NCT04485741
0.0,5.049856007249537,0,0,1,0,NCT01489241
0.0,4.61512051684126,0,0,1,0,NCT00548041
0.0,4.61512051684126,0,0,1,0,NCT01597141
2.0,2.833213344056216,1,0,1,0,NCT00567541
3.0,6.400257445308821,1,1,1,0,NCT01962441
0.0,5.062595033026967,0,0,1,0,NCT00200954
0.0,2.5649493574615367,0,0,1,0,NCT02950454
3.0,5.2574953720277815,1,0,1,0,NCT00802841
1.0,3.2188758248682006,1,0,1,0,NCT02631954
0.0,2.3978952727983707,0,1,1,0,NCT03205254
0.0,6.859614903654202,0,1,0,0,NCT05571254
1.0,3.7376696182833684,0,1,1,0,NCT00006354
3.0,3.713572066704308,1,0,1,0,NCT02041754
1.0,3.295836866004329,1,0,1,0,NCT02648854
2.0,2.833213344056216,0,0,1,0,NCT00398554
0.0,5.081404364984463,0,0,1,0,NCT02442154
1.0,3.2188758248682006,1,1,1,0,NCT00821054
0.0,5.739792912179234,0,1,1,0,NCT03462654
0.0,3.1354942159291497,0,0,1,0,NCT03045354
0.0,2.6390573296152584,0,0,1,0,NCT00833105
3.0,4.61512051684126,1,1,1,0,NCT06300905
0.0,4.663439094112067,0,0,0,0,NCT02159105
1.0,3.1780538303479458,1,1,1,0,NCT05890105
0.0,4.430816798843313,0,1,1,0,NCT05261594
1.0,2.3978952727983707,0,0,1,0,NCT01787994
0.0,4.564348191467836,0,1,1,0,NCT06886594
0.0,5.262690188904886,0,1,1,0,NCT03396094
4.0,5.081404364984463,0,0,1,0,NCT00272194
3.0,7.336936913707618,0,0,1,0,NCT00660894
0.0,8.561060783392659,0,1,0,0,NCT04564794
1.0,4.02535169073515,0,0,1,0,NCT01037894
2.0,3.9318256327243257,1,1,1,0,NCT02322294
1.0,2.8903717578961645,0,1,1,0,NCT01183494
3.0,5.337538079701318,0,1,1,0,NCT05457894
0.0,3.713572066704308,0,1,1,0,NCT07132294
1.0,3.332204510175204,0,1,1,0,NCT04434794
2.0,6.335054251498059,0,1,1,0,NCT03915366
0.0,4.8283137373023015,0,0,1,0,NCT01645566
0.0,5.303304908059076,0,0,0,0,NCT01839266
0.0,6.398594934535208,0,1,1,0,NCT00000666
0.0,4.634728988229636,0,1,0,0,NCT05721066
0.0,5.860786223465865,0,1,0,0,NCT02900066
0.0,3.4965075614664802,0,0,0,0,NCT02052466
0.0,8.168202930236053,0,1,0,0,NCT03193866
0.0,4.605170185988092,0,1,0,0,NCT04648956
1.0,4.02535169073515,0,0,1,0,NCT00568256
0.0,4.31748811353631,0,0,1,0,NCT07263256
0.0,3.6109179126442243,0,0,1,0,NCT00940056
0.0,5.5053315359323625,0,1,1,0,NCT03948256
0.0,1.6094379124341003,0,0,0,0,NCT02026856
0.0,4.110873864173311,0,0,1,0,NCT01812356
0.0,3.295836866004329,0,1,1,0,NCT04253756
0.0,2.9444389791664403,0,1,1,0,NCT06184022
4.0,2.3978952727983707,0,0,1,0,NCT02467556
4.0,6.472346294500901,0,1,1,0,NCT05980156
3.0,4.110873864173311,0,0,1,0,NCT00412256
0.0,3.4965075614664802,1,0,1,0,NCT00776022
0.0,5.598421958998375,0,1,0,0,NCT06297122
0.0,5.730099782973574,1,1,0,0,NCT06250322
0.0,3.367295829986474,0,0,1,0,NCT04005222
3.0,7.313886831633462,0,0,1,0,NCT01150422
0.0,3.713572066704308,0,1,0,0,NCT07253922
0.0,3.295836866004329,0,0,1,0,NCT00863122
2.0,3.4011973816621555,0,0,1,0,NCT01019551
0.0,3.9318256327243257,0,1,1,0,NCT05122351
3.0,6.068425588244111,1,0,1,0,NCT00950651
0.0,5.187385805840755,0,0,1,0,NCT02700451
0.0,3.295836866004329,0,0,1,0,NCT00829751
0.0,4.110873864173311,0,1,1,0,NCT03054051
0.0,6.320768294250582,0,1,1,0,NCT05394051
0.0,3.871201010907891,0,1,0,0,NCT06818929
0.0,2.70805020110221,0,1,1,0,NCT05577429
0.0,4.23410650459726,0,1,1,0,NCT03136029
0.0,2.4849066497880004,0,1,1,0,NCT05850429
3.0,6.436150368369428,1,1,1,0,NCT05680129
0.0,3.6375861597263857,0,0,0,0,NCT02075229
2.0,4.9344739331306915,0,1,1,0,NCT01761929
0.0,2.1972245773362196,0,0,1,0,NCT02089529
0.0,3.713572066704308,0,1,1,0,NCT04013529
0.0,2.5649493574615367,0,1,1,0,NCT05400629
1.0,4.499809670330265,0,1,1,0,NCT02266329
0.0,3.828641396489095,0,0,1,0,NCT01602731
0.0,3.8066624897703196,0,0,1,0,NCT01799031
0.0,4.553876891600541,0,1,0,0,NCT05419531
0.0,4.634728988229636,0,1,1,0,NCT03736031
2.0,6.369900982828227,0,1,1,0,NCT01523431
0.0,4.394449154672439,0,0,0,0,NCT01201031
0.0,6.210600077024653,0,1,0,0,NCT06902831
2.0,5.225746673713202,0,1,1,0,NCT03591731
0.0,5.924255797414532,0,0,1,0,NCT01065831
2.0,3.871201010907891,0,0,1,0,NCT00068731
2.0,2.70805020110221,1,1,1,0,NCT03378531
0.0,4.394449154672439,0,0,1,0,NCT04396431
0.0,8.493105395887147,0,1,0,0,NCT03115931
2.0,5.298317366548036,1,0,1,0,NCT01454531
0.0,2.3978952727983707,0,1,1,0,NCT03655431
1.0,2.3978952727983707,1,1,1,0,NCT00912431
0.0,6.09807428216624,0,1,0,0,NCT03477331
0.0,3.8918202981106265,0,0,1,0,NCT02334202
0.0,4.804021044733257,0,0,1,0,NCT01315002
0.0,2.8903717578961645,0,1,1,0,NCT04429802
1.0,3.713572066704308,1,1,1,0,NCT01870102
0.0,2.9444389791664403,1,1,1,0,NCT03647202
0.0,5.598421958998375,0,1,0,0,NCT00897702
0.0,4.718498871295094,0,0,0,0,NCT02270502
0.0,5.44673737166631,0,1,1,0,NCT06346002
0.0,8.561060783392659,1,1,0,0,NCT07444502
0.0,3.5553480614894135,0,0,1,0,NCT00875953
0.0,3.9889840465642745,0,1,1,0,NCT04093453
0.0,5.170483995038151,0,1,1,0,NCT02400853
0.0,4.0943445622221,0,1,1,0,NCT05333653
0.0,7.432483807917119,0,0,1,0,NCT01688453
0.0,5.1647859739235145,0,1,1,0,NCT04145453
0.0,5.1298987149230735,1,0,0,0,NCT01692353
0.0,2.70805020110221,0,1,1,0,NCT04605653
3.0,3.9318256327243257,0,0,1,0,NCT00149253
0.0,4.8283137373023015,0,0,0,0,NCT02983253
0.0,4.709530201312334,0,1,1,0,NCT05026853
0.0,3.713572066704308,0,1,1,0,NCT06690853
1.0,3.258096538021482,1,1,1,0,NCT03744637
0.0,5.356586274672012,0,1,0,0,NCT06053437
2.0,3.5263605246161616,0,0,1,0,NCT01409837
0.0,6.400257445308821,0,1,1,0,NCT05127837
0.0,3.713572066704308,0,1,0,0,NCT06439537
3.0,6.07073772800249,1,1,1,0,NCT04362137
0.0,4.2626798770413155,0,1,0,0,NCT07475637
2.0,4.465908118654584,1,1,1,0,NCT05318937
0.0,5.940171252720432,0,1,1,0,NCT05542537
0.0,8.561060783392659,0,1,0,0,NCT03683745
0.0,2.772588722239781,0,0,1,0,NCT00519545
0.0,8.561060783392659,0,0,1,0,NCT02022345
0.0,2.833213344056216,0,1,0,0,NCT03480945
0.0,3.7612001156935624,0,0,1,0,NCT02223845
3.0,3.1354942159291497,0,0,1,0,NCT01172145
0.0,7.40184157874383,0,1,0,0,NCT04192045
0.0,6.698268054115413,0,0,0,0,NCT02681445
0.0,6.478509642208569,0,1,0,0,NCT00001245
1.0,3.091042453358316,1,0,1,0,NCT01442545
2.0,6.272877006546167,0,1,1,0,NCT01126645
0.0,5.081404364984463,0,1,1,0,NCT05819645
0.0,5.998936561946683,0,1,1,0,NCT03583645
0.0,3.6888794541139363,0,1,0,0,NCT05982145
2.0,7.377133712833954,0,0,1,0,NCT02669472
0.0,4.532599493153256,0,1,1,0,NCT03979872
2.0,3.4339872044851463,1,1,1,0,NCT04294472
1.0,4.382026634673881,1,1,1,0,NCT01970072
0.0,6.745236349484363,0,0,0,0,NCT00893672
0.0,4.110873864173311,0,1,1,0,NCT05347472
4.0,3.044522437723423,0,1,1,0,NCT04531072
0.0,5.198497031265826,0,0,1,0,NCT01489072
0.0,4.51085950651685,0,0,1,0,NCT02503995
1.0,4.04305126783455,1,0,1,0,NCT00650195
0.0,5.472270673671475,0,0,0,0,NCT01014195
0.0,3.9889840465642745,0,1,0,0,NCT04245995
4.0,6.12029741895095,1,0,1,0,NCT00158795
